ticker,date,open,high,low,close,volume,ingested_at,source
HEROMOTOCO.NS,2025-12-18,5674.3978677182085,5674.3978677182085,5407.598175407171,5638.595703125,1016539,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2025-12-19,5615.5447748247225,5686.658660619446,5615.5447748247225,5670.47412109375,769295,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2025-12-22,5682.735552846261,5682.735552846261,5572.386411619852,5590.53271484375,1213460,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2025-12-23,5600.831679660298,5642.519130866176,5586.1184615876355,5634.181640625,351302,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2025-12-24,5634.1818543256995,5640.0671417779895,5581.214267255089,5589.5517578125,313655,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2025-12-26,5589.551735204481,5610.640681823222,5503.724626872395,5529.2275390625,249826,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2025-12-29,5529.227528710867,5542.959866018292,5444.381301775708,5459.5849609375,572147,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2025-12-30,5463.508251619681,5632.71025761688,5460.075167440028,5601.8125,2980473,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2025-12-31,5600.3413322420965,5674.888305050644,5575.81930171297,5660.66552734375,473265,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-01,5660.665259986466,5744.040159847642,5620.4491318181335,5729.8173828125,384697,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-02,5787.199278663829,5914.223398424332,5762.677247822034,5819.568359375,1069537,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-05,5846.051982394954,5929.426884828439,5811.72114021646,5871.064453125,653817,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-06,5895.095921223959,5921.579713216146,5846.0518619791665,5885.287109375,453152,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-07,5918.146653040619,5933.350311468087,5830.3577866368505,5866.650390625,609748,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-08,5866.650716312767,5870.574241286058,5718.537648571047,5738.1552734375,562060,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-09,5738.155297458265,5778.371428602844,5641.048053962818,5662.62744140625,500234,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-12,5662.627088443666,5681.263830983149,5519.418435245541,5617.01611328125,314329,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-13,5669.493376166188,5669.493376166188,5571.8956960747455,5624.86328125,336437,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-14,5610.6405004459175,5631.239005779722,5532.170003936184,5567.97216796875,368182,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-15,5567.97216796875,5567.97216796875,5567.97216796875,5567.97216796875,0,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-16,5514.514199424379,5622.411133244493,5510.100233949919,5543.4501953125,588398,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-19,5517.456954989154,5676.850155911063,5483.1261117136655,5652.328125,581040,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-20,5668.512538254021,5733.2506984071215,5448.795146219257,5473.8076171875,394664,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-21,5473.807852622199,5534.132049904927,5398.770436490025,5432.61083984375,406596,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-22,5486.068490508564,5556.691936122119,5361.006138901225,5383.56640625,401574,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-23,5408.579010871332,5418.8782636123815,5265.370353710066,5281.064453125,460330,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-27,5314.414600698478,5320.790328809319,5197.199291583774,5277.14111328125,400942,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-28,5303.624937907454,5418.388044571995,5226.625759504323,5407.10791015625,547414,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-29,5416.426270231295,5488.030601583501,5367.3822076612905,5473.3173828125,337842,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-01-30,5434.572505398093,5488.030532930662,5360.515971843801,5428.19677734375,466102,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-02,5443.890787905144,5542.469350821264,5314.414466463076,5515.4951171875,449861,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-03,5624.372804556004,5680.283032993341,5567.972135518339,5652.818359375,592655,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-04,5637.124377246352,5765.6198172009845,5607.207500005006,5739.62646484375,490202,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-05,5768.072132461236,5777.390504242272,5635.16272442646,5655.76123046875,331312,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-06,5661.646302250804,5729.327105240289,5606.226514295647,5643.5,770475,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-09,5689.111205132242,5704.805305008468,5558.6539999111055,5646.44287109375,543956,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-10,5674.397757886504,5733.250630051273,5608.678717302511,5643.5,816528,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-11,5695.0,5750.0,5546.0,5682.5,684908,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-12,5704.0,5805.0,5683.5,5733.0,560676,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-13,5702.0,5724.5,5560.0,5584.0,394003,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-16,5578.0,5623.5,5459.0,5492.0,285719,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-17,5490.0,5588.0,5446.5,5577.0,288723,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-18,5595.0,5628.0,5546.5,5592.0,197770,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-19,5600.0,5644.5,5387.5,5414.5,307768,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-20,5400.0,5472.0,5375.0,5465.0,560735,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-23,5504.5,5549.0,5437.0,5488.5,310190,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-24,5480.0,5523.0,5436.5,5511.0,396015,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-25,5511.0,5840.0,5500.5,5737.5,898486,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-26,5760.0,5829.0,5718.5,5787.0,489797,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-02-27,5775.0,5800.0,5689.0,5710.0,584546,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-03-02,5565.0,5725.0,5503.0,5591.5,432301,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-03-04,5520.0,5529.0,5427.5,5500.0,455955,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-03-05,5513.5,5622.5,5480.0,5588.5,545405,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-03-06,5571.0,5571.5,5490.0,5512.5,431008,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-03-09,5447.0,5510.0,5337.5,5480.0,306358,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-03-10,5546.5,5733.5,5527.5,5711.5,493375,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-03-11,5729.5,5766.0,5554.0,5575.0,511965,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-03-12,5589.0,5589.0,5376.0,5394.5,476478,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-03-13,5338.0,5377.5,5168.0,5206.0,496250,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-03-16,5198.5,5329.0,5124.5,5278.5,466610,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-03-17,5276.5,5384.0,5232.0,5355.0,403766,2026-03-18T06:11:25.122603+00:00,yfinance
HEROMOTOCO.NS,2026-03-18,,,,,177507,2026-03-18T06:11:25.122603+00:00,yfinance
